周结束日期,收盘价,涨跌幅(%)
2023-11-05,346.9129638671875,6.970663073263261
2023-11-12,363.5014953613281,4.781756008544957
2023-11-19,364.4165954589844,0.25174589632612765
2023-11-26,371.8852233886719,2.049475249687993
2023-12-03,369.0081787109375,-0.7736378045673176
2023-12-10,368.73223876953125,-0.07477881448866297
2023-12-17,365.2836608886719,-0.9352526083337254
2023-12-24,369.0770568847656,1.038479516676194
2023-12-31,370.51568603515625,0.3897909998886284
2024-01-07,362.34747314453125,-2.204552519228553
2024-01-14,382.7630310058594,5.63424871826963
2024-01-21,392.8132019042969,2.6256900704403785
2024-01-28,397.99591064453125,1.3193825245967794
2024-02-04,405.1788330078125,1.8047729062464324
2024-02-11,414.3717956542969,2.268865473114956
2024-02-18,398.86029052734375,-3.743378600963976
2024-02-25,405.0594177246094,1.5542101694479449
2024-03-03,410.15301513671875,1.2574938858901819
2024-03-10,400.992431640625,-2.2334551150477777
2024-03-17,411.06121826171875,2.5109667481498787
2024-03-24,423.22265625,2.95854667090929
2024-03-31,415.30584716796875,-1.870601435230057
2024-04-07,420.0440979003906,1.1409063379995033
2024-04-14,416.47064208984375,-0.8507334892714713
2024-04-21,393.98382568359375,-5.399376122506849
2024-04-28,401.0912170410156,1.8039804921153646
2024-05-05,401.42681884765625,0.08367219036020668
2024-05-12,409.4028625488281,1.986923475633251
2024-05-19,415.5506286621094,1.5016421905325705
2024-05-26,425.3902893066406,2.3678608491606967
2024-06-02,410.5269470214844,-3.4940483266278966
2024-06-09,419.1502990722656,2.1005568850831047
2024-06-16,437.6626892089844,4.416647245079752
2024-06-23,444.7927551269531,1.6291235450879737
2024-06-30,441.9941101074219,-0.6292020243748087
2024-07-07,462.3755798339844,4.611253693314832
2024-07-14,448.52093505859375,-2.9964049529529913
2024-07-21,432.2632141113281,-3.6247407147543154
2024-07-28,420.55450439453125,-2.7086990830039293
2024-08-04,403.9605712890625,-3.9457271131500327
2024-08-11,401.5179748535156,-0.6046620905977074
2024-08-18,414.5758056640625,3.252116126385296
2024-08-25,412.91143798828125,-0.40146280922382926
2024-09-01,413.2582092285156,0.08398198943673219
2024-09-08,397.9618835449219,-3.701396691465475
2024-09-15,426.5830078125,7.1919260238267
2024-09-22,431.2194519042969,1.0868796944285997
2024-09-29,424.0368957519531,-1.6656382546346271
2024-10-06,412.188232421875,-2.7942529173237696
2024-10-13,412.4458312988281,0.062495446665122856
2024-10-20,414.2686767578125,0.4419599667777163
2024-10-27,424.1656799316406,2.389030049600893
2024-11-03,406.5511779785156,-4.152740965738621
2024-11-10,418.6079406738281,2.965619914142681
2024-11-17,411.13812255859375,-1.784442527107899
2024-11-24,413.9463806152344,0.6830449191051136
2024-12-01,420.35906982421875,1.5491593861633568
2024-12-08,440.3218688964844,4.748987355170775
2024-12-15,443.9947204589844,0.834128809387713
2024-12-22,433.40289306640625,-2.3855750765749417
2024-12-29,427.3773193359375,-1.3902938413347221
2025-01-05,420.2499084472656,-1.6677092036017527
2025-01-12,415.8821105957031,-1.039333445116164
2025-01-19,425.8883361816406,2.4060245273846315
2025-01-26,440.8082580566406,3.503247355578365
2025-02-02,412.0206298828125,-6.530646295226417
2025-02-09,406.7494812011719,-1.2793409599756833
2025-02-16,405.43914794921875,-0.32214749188703706
2025-02-23,406.0332946777344,0.1465439959414283
2025-03-02,394.87310791015625,-2.7485890723409456
2025-03-09,391.2127380371094,-0.9269737036333492
2025-03-16,386.4880676269531,-1.2076985104989335
2025-03-23,389.17364501953125,0.6948668322589224
2025-03-30,376.78009033203125,-3.184582215704257
2025-04-06,357.92120361328125,-5.005276871750553
2025-04-13,386.378662109375,7.950760728565509
2025-04-20,365.81884765625,-5.321156800140525
2025-04-27,389.7605285644531,6.544682173046601
2025-05-04,432.95892333984375,11.083316962468427
2025-05-11,436.3905334472656,0.7925948450145048
2025-05-18,452.6772155761719,3.7321346089360885
2025-05-25,448.6015625,-0.9003442046413457
2025-06-01,458.7458190917969,2.2613065668483756
2025-06-08,468.730712890625,2.176563443912305
2025-06-15,473.2946472167969,0.9736793857664017
2025-06-22,475.7261047363281,0.5137301961535723
2025-06-29,494.20111083984375,3.88353843095397
2025-07-06,497.0909423828125,0.5847480872832822
2025-07-13,501.55523681640625,0.8980840431720871
2025-07-20,508.2616271972656,1.3371190027698265
2025-07-27,511.9088439941406,0.7175864951653121
2025-08-03,522.2723388671875,2.02448052903057
2025-08-10,520.2095947265625,-0.39495565572151836
2025-08-17,518.3461303710938,-0.3582141456749288
2025-08-24,506.2824401855469,-2.327342576457603
2025-08-31,505.7434387207031,-0.1064626030968463
2025-09-07,494.0752868652344,-2.3071286668560176
2025-09-14,508.94744873046875,3.0101003350307076
2025-09-21,516.96240234375,1.5748096651774013
2025-09-28,510.5045166015625,-1.24919833877849
2025-10-05,516.3834838867188,1.1515994656213113
2025-10-12,510.0054626464844,-1.2351326948391583
2025-10-19,512.62060546875,0.5127676101144729
2025-10-26,522.6318359375,1.9529512395615845
2025-11-02,516.8426513671875,-1.1076984164058445
2025-11-09,495.8918762207031,-4.05360801610779
2025-11-16,509.2268981933594,2.6890986951198403
2025-11-23,472.1199951171875,-7.28690947155779
2025-11-30,492.010009765625,4.212915117797644
2025-12-07,483.1600036621094,-1.7987451327934223
2025-12-14,478.5299987792969,-0.9582756949497839
2025-12-21,485.9200134277344,1.5443158563285486
2025-12-28,487.7099914550781,0.3683688627511117
2026-01-04,472.94000244140625,-3.028436831815917
2026-01-11,479.2799987792969,1.340549817135872
2026-01-18,459.8599853515625,-4.051914012100699
2026-01-25,465.95001220703125,1.3243219783110494
2026-02-01,430.2900085449219,-7.65318225729864
2026-02-08,401.1400146484375,-6.774499364988429
2026-02-15,413.2699890136719,3.0238754355795594
